<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GAZP;60;20200305;110000;203.0000000;203.4300000;201.6600000;202.0000000;7682620
GAZP;60;20200305;120000;202.0500000;202.3700000;200.1700000;201.0000000;8347770
GAZP;60;20200305;130000;201.0200000;201.1800000;199.7900000;199.9900000;9364180
GAZP;60;20200305;140000;199.9400000;200.1700000;198.6500000;199.3400000;7259220
GAZP;60;20200305;150000;199.3200000;200.7400000;198.7700000;199.2100000;7278080
GAZP;60;20200305;160000;199.1400000;200.2500000;199.0500000;199.2600000;4170890
GAZP;60;20200305;170000;199.3000000;199.6000000;197.5000000;197.8300000;6784140
GAZP;60;20200305;180000;197.8800000;199.3000000;197.6300000;198.2400000;7263430
GAZP;60;20200305;190000;198.2200000;199.2000000;198.0000000;198.0000000;7609990
GAZP;60;20200306;110000;193.4900000;194.2300000;190.4000000;191.8000000;22035220
GAZP;60;20200306;120000;191.7900000;192.1000000;188.0100000;189.8800000;26348180
GAZP;60;20200306;130000;189.8800000;190.3900000;188.1500000;189.1800000;8881140
GAZP;60;20200306;140000;189.2300000;190.6900000;187.8000000;188.8700000;11344410
GAZP;60;20200306;150000;188.8700000;189.2200000;185.3500000;185.4500000;16967540
GAZP;60;20200306;160000;185.4200000;187.7500000;185.1300000;187.0600000;9786670
GAZP;60;20200306;170000;187.0100000;188.9000000;186.1400000;188.6500000;9766960
GAZP;60;20200306;180000;188.6800000;190.2700000;187.0100000;187.2200000;11198980
GAZP;60;20200306;190000;187.2300000;188.8700000;186.0100000;188.2700000;15091750
GAZP;60;20200310;110000;169.4500000;173.0000000;161.0100000;171.4900000;45281340
GAZP;60;20200310;120000;171.4400000;172.1000000;168.6900000;171.1900000;23539690
GAZP;60;20200310;130000;171.1100000;178.8900000;170.7000000;177.7800000;19406900
GAZP;60;20200310;140000;177.7100000;185.4400000;176.4500000;183.2400000;25857400
GAZP;60;20200310;150000;183.2100000;185.8400000;178.0000000;183.9600000;22007650
GAZP;60;20200310;160000;183.9000000;184.3700000;178.7400000;180.9100000;15029550
GAZP;60;20200310;170000;180.8600000;181.4100000;178.1200000;179.6100000;12606440
GAZP;60;20200310;180000;179.6000000;181.9900000;173.5000000;173.8500000;19478090
GAZP;60;20200310;190000;173.8100000;174.4700000;170.3000000;171.0000000;20038500
GAZP;60;20200311;110000;173.9800000;175.8700000;170.0000000;171.7600000;26926870
GAZP;60;20200311;120000;171.7800000;173.7000000;167.3900000;173.0800000;19101210
GAZP;60;20200311;130000;173.0300000;173.1800000;170.1100000;171.3200000;6456470
GAZP;60;20200311;140000;171.3700000;174.1600000;169.9100000;172.0000000;7825610
GAZP;60;20200311;150000;172.0000000;172.7000000;171.0600000;172.0000000;5479400
GAZP;60;20200311;160000;171.9000000;172.5500000;169.0000000;169.0100000;11309910
GAZP;60;20200311;170000;169.0000000;172.4400000;169.0000000;171.9100000;8713610
GAZP;60;20200311;180000;171.9400000;174.1500000;171.5700000;173.3900000;10884980
GAZP;60;20200311;190000;173.3000000;173.3900000;172.0300000;172.0300000;11673700
GAZP;60;20200312;110000;163.4000000;167.5500000;163.0500000;165.0000000;26462900
GAZP;60;20200312;120000;164.9100000;167.8000000;164.8900000;165.9000000;15305140
GAZP;60;20200312;130000;165.8600000;166.5500000;164.2500000;164.9500000;11829620
GAZP;60;20200312;140000;164.9000000;165.3300000;161.8700000;162.5400000;15357100
GAZP;60;20200312;150000;162.5100000;165.2700000;161.2000000;164.6800000;12124970
GAZP;60;20200312;160000;164.6900000;167.6000000;163.1100000;165.7100000;17957990
GAZP;60;20200312;170000;165.7200000;166.4900000;161.6400000;165.7400000;17246320
GAZP;60;20200312;180000;165.7300000;167.5000000;164.5200000;167.0300000;14528340
GAZP;60;20200312;190000;166.9400000;167.1000000;163.4500000;163.7300000;19944230
GAZP;60;20200313;110000;164.0800000;173.9000000;164.0200000;172.2500000;28049140
GAZP;60;20200313;120000;172.3000000;173.8700000;167.4000000;168.4300000;23511850
GAZP;60;20200313;130000;168.3800000;170.6800000;167.9400000;169.7900000;9833520
GAZP;60;20200313;140000;169.7900000;171.8000000;169.2500000;171.1400000;9703850
GAZP;60;20200313;150000;171.0900000;174.7800000;171.0900000;174.7000000;12442500
GAZP;60;20200313;160000;174.7400000;175.6900000;172.2000000;172.5300000;12453010
GAZP;60;20200313;170000;172.5600000;172.7000000;168.2200000;170.3500000;19043530
GAZP;60;20200313;180000;170.3500000;171.4300000;169.0000000;169.0300000;12793910
GAZP;60;20200313;190000;169.0000000;169.5700000;166.1000000;166.1000000;15002010
GAZP;60;20200316;110000;163.5600000;163.9800000;158.1700000;162.7000000;21895040
GAZP;60;20200316;120000;162.7300000;164.7600000;160.8900000;162.8400000;16423770
GAZP;60;20200316;130000;162.7900000;164.5000000;161.5000000;163.5100000;12507120
GAZP;60;20200316;140000;163.5800000;164.6800000;162.7500000;164.1100000;10174340
GAZP;60;20200316;150000;164.1200000;164.2300000;162.2800000;162.3600000;7130130
GAZP;60;20200316;160000;162.3500000;163.6000000;162.3400000;162.7100000;6574450
GAZP;60;20200316;170000;162.7600000;164.4700000;161.5000000;163.8500000;10879330
GAZP;60;20200316;180000;163.8200000;169.9900000;162.6100000;169.3100000;16493300
GAZP;60;20200316;190000;169.3700000;169.9500000;167.6200000;168.0700000;13564500
GAZP;60;20200317;110000;168.9600000;175.5000000;168.6900000;172.8400000;20539000
GAZP;60;20200317;120000;172.7800000;173.6700000;165.0100000;167.0900000;20421940
GAZP;60;20200317;130000;167.1700000;169.9000000;164.5600000;165.5100000;11341390
GAZP;60;20200317;140000;165.5300000;169.0000000;165.0900000;168.5300000;6937760
GAZP;60;20200317;150000;168.5900000;169.4900000;165.2000000;165.2400000;8548380
GAZP;60;20200317;160000;165.3500000;167.4100000;165.1500000;166.8600000;6432090
GAZP;60;20200317;170000;166.8000000;167.8100000;165.0100000;165.5800000;10004640
GAZP;60;20200317;180000;165.5400000;169.3000000;165.0000000;168.9300000;12621480
GAZP;60;20200317;190000;168.8900000;169.7000000;167.0000000;167.0000000;11194860
GAZP;60;20200318;110000;164.9000000;166.7000000;163.0000000;165.2500000;8765590
GAZP;60;20200318;120000;165.2900000;167.7800000;165.0000000;166.7200000;10620870
GAZP;60;20200318;130000;166.7200000;167.4800000;164.2900000;164.8200000;10330760
GAZP;60;20200318;140000;164.7700000;166.0000000;164.2100000;164.4500000;7023220
GAZP;60;20200318;150000;164.4100000;165.1900000;163.5000000;163.6100000;8841660
GAZP;60;20200318;160000;163.7000000;164.4100000;162.8100000;163.7200000;9397630
GAZP;60;20200318;170000;163.7400000;168.1800000;162.0000000;167.7300000;18448440
GAZP;60;20200318;180000;167.7900000;170.4500000;167.7000000;167.7100000;19103220
GAZP;60;20200318;190000;167.7000000;168.3000000;165.5500000;166.3400000;13419270
GAZP;60;20200319;110000;168.7700000;171.0500000;164.0500000;167.7700000;16934210
GAZP;60;20200319;120000;167.7800000;175.2000000;167.5400000;174.1700000;28506670
GAZP;60;20200319;130000;174.2400000;174.6700000;171.1000000;172.5700000;15995330
GAZP;60;20200319;140000;172.5100000;174.4900000;172.5000000;172.9800000;9692620
GAZP;60;20200319;150000;172.9800000;173.5000000;171.2400000;172.1400000;8020920
GAZP;60;20200319;160000;172.1400000;174.4700000;171.0000000;174.1900000;13040220
GAZP;60;20200319;170000;174.2000000;174.9000000;171.2700000;173.0000000;9341330
GAZP;60;20200319;180000;172.9900000;174.2000000;171.0600000;172.9700000;10898670
GAZP;60;20200319;190000;172.9100000;174.9000000;172.5100000;174.5600000;9540260
GAZP;60;20200320;110000;179.9800000;183.9600000;177.5300000;180.6700000;25519940
GAZP;60;20200320;120000;180.7700000;182.1800000;179.0000000;181.2000000;15675480
GAZP;60;20200320;130000;181.1500000;183.5000000;180.6300000;183.0600000;13564580
GAZP;60;20200320;140000;183.0600000;184.6900000;182.0000000;182.1200000;13618980
GAZP;60;20200320;150000;182.0500000;183.0000000;181.5000000;182.4300000;10126530
GAZP;60;20200320;160000;182.4300000;183.6500000;180.1300000;181.0600000;9035210
GAZP;60;20200320;170000;181.0300000;182.9500000;178.5000000;178.9800000;13745110
GAZP;60;20200320;180000;178.9400000;180.9100000;178.3300000;180.0400000;9037540
GAZP;60;20200320;190000;180.0700000;180.3600000;176.1000000;176.2600000;29275100
GAZP;60;20200323;110000;171.0300000;171.9900000;169.0000000;170.2400000;17921470
GAZP;60;20200323;120000;170.2500000;170.6600000;168.0400000;169.5400000;11209150
GAZP;60;20200323;130000;169.5200000;170.5000000;168.9000000;169.6200000;15328850
GAZP;60;20200323;140000;169.6400000;170.2500000;169.0300000;170.1400000;7108290
GAZP;60;20200323;150000;170.1400000;170.1600000;169.3100000;169.9900000;4662470
GAZP;60;20200323;160000;169.9900000;171.6200000;169.2500000;171.2600000;19272930
GAZP;60;20200323;170000;171.2400000;172.2800000;169.6000000;170.4000000;13378570
GAZP;60;20200323;180000;170.4000000;170.7300000;169.2000000;169.6200000;9866650
GAZP;60;20200323;190000;169.5900000;169.9800000;168.1700000;168.3500000;10220910
GAZP;60;20200324;110000;174.3600000;175.9700000;172.6100000;173.4700000;18064050
GAZP;60;20200324;120000;173.3900000;175.6000000;173.1900000;175.5000000;14319030
GAZP;60;20200324;130000;175.4900000;176.7100000;174.6800000;174.9600000;8267360
GAZP;60;20200324;140000;174.9000000;176.2500000;174.5100000;174.9700000;4345980
GAZP;60;20200324;150000;174.9700000;176.2200000;174.5700000;175.9800000;4409980
GAZP;60;20200324;160000;175.9900000;177.7000000;175.8000000;176.8600000;8261950
GAZP;60;20200324;170000;176.8800000;178.7800000;176.2300000;177.1800000;9070170
GAZP;60;20200324;180000;177.1600000;179.9300000;176.8200000;179.3800000;10055200
GAZP;60;20200324;190000;179.3800000;179.9900000;177.6100000;177.9500000;12452850
GAZP;60;20200325;110000;182.8000000;182.8000000;180.6100000;182.1600000;14599570
GAZP;60;20200325;120000;182.2200000;182.5800000;180.7000000;181.6600000;11697230
GAZP;60;20200325;130000;181.7400000;186.9000000;181.4100000;183.5000000;20051050
GAZP;60;20200325;140000;183.5000000;183.5200000;175.2600000;177.1700000;22593310
GAZP;60;20200325;150000;177.1400000;180.7700000;176.9600000;180.1700000;9870830
GAZP;60;20200325;160000;180.2700000;180.4700000;178.7000000;179.7500000;3335730
GAZP;60;20200325;170000;179.8000000;182.4300000;177.2200000;177.7700000;11773180
GAZP;60;20200325;180000;177.7600000;179.4900000;176.7500000;179.4600000;11330520
GAZP;60;20200325;190000;179.4700000;181.3600000;178.6100000;180.2000000;9174400
GAZP;60;20200326;110000;179.4500000;179.4500000;177.2800000;178.3700000;7526420
GAZP;60;20200326;120000;178.3700000;181.2500000;177.8900000;180.9700000;7374260
GAZP;60;20200326;130000;180.9800000;181.3400000;178.5300000;179.1800000;4303130
GAZP;60;20200326;140000;179.1500000;180.3000000;178.4900000;179.4900000;2685710
GAZP;60;20200326;150000;179.4900000;180.6600000;178.9300000;179.2600000;4419300
GAZP;60;20200326;160000;179.2600000;180.4000000;178.1800000;180.0800000;4190010
GAZP;60;20200326;170000;180.1000000;182.9100000;179.6200000;182.5300000;7939430
GAZP;60;20200326;180000;182.6100000;184.9000000;181.3600000;182.2000000;8677560
GAZP;60;20200326;190000;182.3600000;182.7600000;181.4500000;181.5000000;6768610
GAZP;60;20200327;110000;181.2000000;181.3700000;178.3500000;179.1400000;8708520
GAZP;60;20200327;120000;179.0600000;179.4100000;177.2000000;177.9400000;7250420
GAZP;60;20200327;130000;177.9600000;178.7500000;176.5500000;176.8900000;4509750
GAZP;60;20200327;140000;176.9000000;177.7300000;176.3400000;176.8600000;2399080
GAZP;60;20200327;150000;176.8900000;177.9600000;175.8800000;176.1300000;4372530
GAZP;60;20200327;160000;176.0700000;176.3900000;175.3600000;175.4300000;4506820
GAZP;60;20200327;170000;175.4000000;175.5500000;172.0000000;172.7200000;10588420
GAZP;60;20200327;180000;172.7200000;175.0500000;172.3100000;174.7000000;5517310
GAZP;60;20200327;190000;174.7000000;175.8300000;174.1000000;174.5000000;7712900
GAZP;60;20200330;110000;171.9900000;174.0600000;170.5000000;172.8200000;12830870
GAZP;60;20200330;120000;172.7600000;175.7300000;172.6200000;174.3200000;7331850
GAZP;60;20200330;130000;174.3000000;175.2500000;173.6000000;174.4800000;3447200
GAZP;60;20200330;140000;174.5100000;176.3000000;174.4700000;175.6200000;3227110
GAZP;60;20200330;150000;175.5400000;175.6200000;174.3500000;174.5800000;3025440
GAZP;60;20200330;160000;174.5800000;176.4400000;174.0500000;176.3100000;3903710
GAZP;60;20200330;170000;176.3700000;177.6300000;175.8000000;176.5400000;5369620
GAZP;60;20200330;180000;176.5400000;177.3000000;176.0100000;176.2400000;3732810
GAZP;60;20200330;190000;176.1900000;177.0000000;175.5100000;176.4400000;4927030
GAZP;60;20200331;110000;178.5000000;181.1000000;178.2000000;180.4500000;12498490
GAZP;60;20200331;120000;180.4500000;183.3000000;180.4000000;182.9000000;9725860
GAZP;60;20200331;130000;182.9000000;184.6400000;182.5200000;183.1700000;7679050
GAZP;60;20200331;140000;183.1700000;183.2800000;180.7600000;182.1500000;5357310
GAZP;60;20200331;150000;182.1500000;182.3800000;178.0100000;179.9900000;7029690
GAZP;60;20200331;160000;179.9900000;180.7900000;178.8100000;180.7800000;5118480
GAZP;60;20200331;170000;180.7000000;181.4700000;178.9600000;179.1300000;4211500
GAZP;60;20200331;180000;179.1600000;182.5000000;179.0700000;181.9600000;6568600
GAZP;60;20200331;190000;182.0000000;182.5000000;181.1200000;181.4100000;11519870
GAZP;60;20200401;110000;178.0500000;180.3500000;177.5000000;180.2000000;8155250
GAZP;60;20200401;120000;180.2600000;180.9800000;179.5900000;180.5500000;3959880
GAZP;60;20200401;130000;180.4700000;180.9900000;179.8000000;180.5200000;4080520
GAZP;60;20200401;140000;180.5500000;180.9300000;180.0800000;180.7200000;2135230
GAZP;60;20200401;150000;180.6500000;180.9700000;180.1200000;180.7300000;2822800
GAZP;60;20200401;160000;180.7600000;181.3800000;180.4000000;180.5800000;2928980
GAZP;60;20200401;170000;180.5500000;180.7800000;178.5300000;178.6600000;7137870
GAZP;60;20200401;180000;178.6700000;179.8500000;178.4000000;179.3500000;3891560
GAZP;60;20200401;190000;179.3000000;180.3300000;179.1500000;180.0600000;5244410
GAZP;60;20200402;110000;183.8000000;184.7800000;181.1200000;181.6800000;12947300
GAZP;60;20200402;120000;181.7400000;182.9200000;181.6100000;182.3000000;5613580
GAZP;60;20200402;130000;182.3100000;183.3900000;181.9000000;183.0900000;4013370
GAZP;60;20200402;140000;183.0400000;183.7500000;182.5300000;183.1000000;4660000
GAZP;60;20200402;150000;183.1000000;183.4500000;182.5000000;183.4500000;2940100
GAZP;60;20200402;160000;183.4400000;183.6200000;181.5400000;181.7300000;4451730
GAZP;60;20200402;170000;181.7400000;182.4900000;180.3000000;180.3900000;6812750
GAZP;60;20200402;180000;180.4500000;187.0000000;180.2500000;186.3300000;24849510
GAZP;60;20200402;190000;186.5100000;190.0000000;184.0100000;187.0400000;21397320
GAZP;60;20200403;110000;187.0300000;190.9000000;185.7200000;189.6900000;17100490
GAZP;60;20200403;120000;189.6700000;191.3000000;188.0000000;190.6000000;12894290
GAZP;60;20200403;130000;190.6000000;192.9500000;190.0400000;191.9500000;11681840
GAZP;60;20200403;140000;191.9000000;191.9600000;190.1600000;190.3000000;6103820
GAZP;60;20200403;150000;190.3000000;192.1600000;189.6900000;191.9700000;5703720
GAZP;60;20200403;160000;191.9800000;193.7800000;191.5300000;193.1700000;9772320
GAZP;60;20200403;170000;193.1800000;193.8500000;190.5500000;190.8500000;7954730
GAZP;60;20200403;180000;190.8300000;193.7500000;189.5500000;190.1500000;13927480
GAZP;60;20200403;190000;190.1200000;190.3000000;189.4000000;189.7700000;7153750
GAZP;60;20200406;110000;192.2500000;193.4400000;189.8000000;191.2600000;14657110
GAZP;60;20200406;120000;191.2500000;191.2500000;189.4400000;190.2500000;10136830
GAZP;60;20200406;130000;190.2500000;191.6000000;189.8900000;190.9900000;5351160
GAZP;60;20200406;140000;190.9400000;191.2400000;190.1400000;190.9200000;3601180
GAZP;60;20200406;150000;190.9300000;190.9500000;190.1100000;190.3400000;3671150
GAZP;60;20200406;160000;190.3200000;191.2900000;189.9000000;190.3700000;4872550
GAZP;60;20200406;170000;190.3600000;190.8600000;190.1600000;190.8100000;4614130
GAZP;60;20200406;180000;190.8100000;191.8700000;190.2600000;190.4800000;9942160
GAZP;60;20200406;190000;190.5200000;191.1800000;190.1000000;191.1000000;5964390
GAZP;60;20200407;110000;192.7200000;193.7200000;192.0900000;192.6900000;14844040
GAZP;60;20200407;120000;192.6900000;195.1300000;192.5000000;194.2000000;13762300
GAZP;60;20200407;130000;194.2300000;194.4900000;193.7300000;194.0000000;3233490
GAZP;60;20200407;140000;193.9900000;194.6200000;193.7500000;194.2500000;2580220
GAZP;60;20200407;150000;194.2000000;194.3500000;192.7900000;192.8400000;5264100
GAZP;60;20200407;160000;192.8000000;193.5600000;191.1900000;192.3600000;7935880
GAZP;60;20200407;170000;192.3500000;193.1100000;191.5900000;192.8400000;3431010
GAZP;60;20200407;180000;192.8700000;193.1000000;189.8000000;189.8300000;8000660
GAZP;60;20200407;190000;189.8100000;191.2200000;189.8100000;191.2200000;7674860
GAZP;60;20200408;110000;189.7500000;191.9300000;188.1000000;191.6500000;10650440
GAZP;60;20200408;120000;191.6600000;191.6800000;189.4500000;190.4300000;3547390
GAZP;60;20200408;130000;190.4200000;190.4900000;188.6700000;189.1800000;4118290
GAZP;60;20200408;140000;189.2300000;190.3500000;189.0500000;189.6600000;2848440
GAZP;60;20200408;150000;189.6600000;190.7800000;189.5300000;190.4200000;2895880
GAZP;60;20200408;160000;190.4400000;191.8500000;190.2500000;191.4300000;5395620
GAZP;60;20200408;170000;191.4300000;192.8900000;191.4200000;191.8800000;4917080
GAZP;60;20200408;180000;191.8700000;192.5500000;191.2500000;192.0600000;5075090
GAZP;60;20200408;190000;192.0600000;194.1100000;191.6000000;194.1100000;9748030
GAZP;60;20200409;110000;195.6900000;196.2600000;194.1000000;194.4400000;12056610
GAZP;60;20200409;120000;194.4000000;194.9100000;192.8000000;193.7800000;7792950
GAZP;60;20200409;130000;193.7500000;194.3500000;193.5300000;193.7300000;4935760
GAZP;60;20200409;140000;193.7000000;194.0000000;193.1200000;193.8000000;4762010
GAZP;60;20200409;150000;193.7500000;193.8500000;189.8800000;191.3900000;12542290
GAZP;60;20200409;160000;191.3800000;192.8500000;190.5100000;192.8000000;5956670
GAZP;60;20200409;170000;192.8000000;192.9000000;191.7100000;192.4600000;6300170
GAZP;60;20200409;180000;192.4700000;194.4200000;190.5500000;193.8600000;16301950
GAZP;60;20200409;190000;193.9000000;193.9500000;192.0000000;193.8600000;13548080
GAZP;60;20200410;110000;191.8600000;191.9800000;190.5100000;191.7200000;5350820
GAZP;60;20200410;120000;191.7100000;192.0000000;191.0900000;191.2300000;1939030
GAZP;60;20200410;130000;191.1500000;191.5900000;191.0900000;191.1800000;760840
GAZP;60;20200410;140000;191.2300000;191.5500000;191.0100000;191.0700000;1192350
GAZP;60;20200410;150000;191.0600000;191.6700000;191.0100000;191.5400000;846750
